Date,MaxT,WS_Name
27061,4,AALBORG
27064,,SKAGEN
27065,4,AALBORG
27066,1,AALBORG
27073,,COPENHAGEN KASTRUP
27073,6,AALBORG
27074,,COPENHAGEN KASTRUP
27078,,SKAGEN
27081,,SKAGEN
27082,,SKAGEN
27082,7,AALBORG
27084,,THYBOROEN
27087,,COPENHAGEN KASTRUP
27088,,COPENHAGEN KASTRUP
26843,,SKAGEN
26843,18,AALBORG
26844,,COPENHAGEN KASTRUP
26844,21,AALBORG
26846,,THYBOROEN
26848,,THYBOROEN
26849,,SKAGEN
26855,,THYBOROEN
26857,,SKAGEN
26857,,THYBOROEN
26859,,SKAGEN
26859,24,AALBORG
26860,25,AALBORG
26866,,SKAGEN
26868,,SKAGEN
26869,,COPENHAGEN KASTRUP
26873,28,AALBORG
26874,,COPENHAGEN KASTRUP
26876,,COPENHAGEN KASTRUP
26876,19,AALBORG
26877,20,AALBORG
26882,,SKAGEN
26883,,SKAGEN
26888,20,AALBORG
26889,,THYBOROEN
26891,,SKAGEN
26893,,SKAGEN
26894,19,AALBORG
26895,,COPENHAGEN KASTRUP
26884,,SKAGEN
26885,18,AALBORG
26886,,THYBOROEN
26888,,SKAGEN
26890,27,AALBORG
26892,,THYBOROEN
26894,,THYBOROEN
26896,,COPENHAGEN KASTRUP
26897,,COPENHAGEN KASTRUP
26898,,COPENHAGEN KASTRUP
26903,,SKAGEN
26905,,SKAGEN
26905,19,AALBORG
26907,17,AALBORG
26911,,THYBOROEN
26912,18,AALBORG
26913,,COPENHAGEN KASTRUP
26915,,COPENHAGEN KASTRUP
26920,,SKAGEN
26920,17,AALBORG
26922,,SKAGEN
26924,17,AALBORG
26926,,THYBOROEN
26930,,COPENHAGEN KASTRUP
26931,,THYBOROEN
26931,,COPENHAGEN KASTRUP
26933,,THYBOROEN
26935,15,AALBORG
26972,,COPENHAGEN KASTRUP
26974,8,AALBORG
26977,,COPENHAGEN KASTRUP
26980,,THYBOROEN
26983,,THYBOROEN
26987,,SKAGEN
26989,,COPENHAGEN KASTRUP
26990,,COPENHAGEN KASTRUP
26991,,THYBOROEN
26994,,THYBOROEN
26995,,THYBOROEN
26995,0,AALBORG
26997,,SKAGEN
26998,,SKAGEN
26998,,THYBOROEN
27004,,THYBOROEN
27006,,COPENHAGEN KASTRUP
27007,,COPENHAGEN KASTRUP
27010,,COPENHAGEN KASTRUP
27012,,SKAGEN
27013,,THYBOROEN
27015,,SKAGEN
27015,,COPENHAGEN KASTRUP
27018,,THYBOROEN
27019,,THYBOROEN
27020,,SKAGEN
27021,,THYBOROEN
27021,2,AALBORG
26993,,THYBOROEN
26997,,COPENHAGEN KASTRUP
26999,,COPENHAGEN KASTRUP
26999,,THYBOROEN
27003,3,AALBORG
27006,,SKAGEN
27009,,THYBOROEN
27009,5,AALBORG
27014,,SKAGEN
27023,,SKAGEN
27026,5,AALBORG
27029,,COPENHAGEN KASTRUP
27031,,COPENHAGEN KASTRUP
27035,,SKAGEN
27041,,SKAGEN
27043,5,AALBORG
27045,5,AALBORG
27046,,COPENHAGEN KASTRUP
27047,,THYBOROEN
27048,,COPENHAGEN KASTRUP
27048,8,AALBORG
27052,4,AALBORG
27055,,SKAGEN
27057,5,AALBORG
27058,,THYBOROEN
27058,5,AALBORG
27059,5,AALBORG
27062,,THYBOROEN
27061,,THYBOROEN
27062,,SKAGEN
27063,,THYBOROEN
27066,,COPENHAGEN KASTRUP
27071,,THYBOROEN
27072,,THYBOROEN
27072,8,AALBORG
27074,,SKAGEN
27074,,THYBOROEN
27076,4,AALBORG
27077,,COPENHAGEN KASTRUP
27082,,THYBOROEN
27084,,COPENHAGEN KASTRUP
27085,,SKAGEN
27086,6,AALBORG
27087,4,AALBORG
27088,,THYBOROEN
27093,,THYBOROEN
27095,,COPENHAGEN KASTRUP
27099,,SKAGEN
27099,,THYBOROEN
27100,5,AALBORG
27102,,COPENHAGEN KASTRUP
27104,,COPENHAGEN KASTRUP
27107,,THYBOROEN
27109,,COPENHAGEN KASTRUP
27110,,SKAGEN
27113,,THYBOROEN
26895,18,AALBORG
26899,,COPENHAGEN KASTRUP
26900,,SKAGEN
26901,,COPENHAGEN KASTRUP
26901,19,AALBORG
26902,,SKAGEN
26903,,COPENHAGEN KASTRUP
26904,20,AALBORG
26906,,SKAGEN
26906,16,AALBORG
26908,,SKAGEN
26908,,THYBOROEN
26910,,COPENHAGEN KASTRUP
26910,,SKAGEN
26910,17,AALBORG
26912,,THYBOROEN
26913,18,AALBORG
26914,,THYBOROEN
26918,,COPENHAGEN KASTRUP
26919,19,AALBORG
26921,,THYBOROEN
26921,19,AALBORG
26923,,THYBOROEN
26928,,COPENHAGEN KASTRUP
26931,,SKAGEN
26933,,COPENHAGEN KASTRUP
26934,,SKAGEN
26940,20,AALBORG
26942,,COPENHAGEN KASTRUP
26942,,THYBOROEN
26944,,COPENHAGEN KASTRUP
26944,13,AALBORG
26946,,SKAGEN
26949,10,AALBORG
26951,8,AALBORG
26954,,SKAGEN
26954,,COPENHAGEN KASTRUP
26955,,COPENHAGEN KASTRUP
26958,7,AALBORG
26959,,SKAGEN
26959,7,AALBORG
26961,,THYBOROEN
26966,,SKAGEN
26967,,COPENHAGEN KASTRUP
26968,,SKAGEN
26969,,COPENHAGEN KASTRUP
26970,6,AALBORG
26973,,SKAGEN
26974,,THYBOROEN
26976,,COPENHAGEN KASTRUP
26976,10,AALBORG
26981,,COPENHAGEN KASTRUP
26983,,SKAGEN
26986,,COPENHAGEN KASTRUP
26988,,SKAGEN
26989,,THYBOROEN
27022,2,AALBORG
27024,,THYBOROEN
27030,,SKAGEN
27030,,THYBOROEN
27033,,THYBOROEN
27038,,COPENHAGEN KASTRUP
27039,,COPENHAGEN KASTRUP
27039,2,AALBORG
27045,,COPENHAGEN KASTRUP
27046,,SKAGEN
27048,,SKAGEN
27050,,THYBOROEN
27051,,THYBOROEN
27052,,COPENHAGEN KASTRUP
27054,,COPENHAGEN KASTRUP
27055,,THYBOROEN
27056,3,AALBORG
27057,,COPENHAGEN KASTRUP
27058,,SKAGEN
27063,,SKAGEN
27066,,SKAGEN
27067,,SKAGEN
27069,3,AALBORG
27070,,THYBOROEN
27070,7,AALBORG
27071,9,AALBORG
27072,,COPENHAGEN KASTRUP
27079,,SKAGEN
26939,,SKAGEN
26943,16,AALBORG
26946,,COPENHAGEN KASTRUP
26947,,COPENHAGEN KASTRUP
26947,10,AALBORG
26952,7,AALBORG
26954,11,AALBORG
26957,,THYBOROEN
26958,,THYBOROEN
26962,,COPENHAGEN KASTRUP
26962,,THYBOROEN
26962,12,AALBORG
26963,11,AALBORG
26964,,COPENHAGEN KASTRUP
26971,,SKAGEN
26977,10,AALBORG
26978,,COPENHAGEN KASTRUP
26979,,COPENHAGEN KASTRUP
26979,,THYBOROEN
26982,,SKAGEN
26982,,THYBOROEN
26983,3,AALBORG
26984,3,AALBORG
26990,,SKAGEN
26992,,COPENHAGEN KASTRUP
26995,,COPENHAGEN KASTRUP
26998,,COPENHAGEN KASTRUP
26991,,SKAGEN
26993,,COPENHAGEN KASTRUP
26993,,SKAGEN
27000,,SKAGEN
27000,,THYBOROEN
27002,,SKAGEN
27004,5,AALBORG
27006,,THYBOROEN
27008,,COPENHAGEN KASTRUP
27011,5,AALBORG
27013,0,AALBORG
27016,,THYBOROEN
27017,1,AALBORG
27018,2,AALBORG
27021,,COPENHAGEN KASTRUP
27022,,COPENHAGEN KASTRUP
27024,4,AALBORG
27025,,SKAGEN
27027,,SKAGEN
27027,,COPENHAGEN KASTRUP
27028,6,AALBORG
27030,3,AALBORG
27032,,SKAGEN
27033,,COPENHAGEN KASTRUP
27034,,SKAGEN
27035,,COPENHAGEN KASTRUP
27035,3,AALBORG
27036,,SKAGEN
27003,,SKAGEN
27005,,SKAGEN
27006,0,AALBORG
27013,,COPENHAGEN KASTRUP
27014,,COPENHAGEN KASTRUP
27015,,THYBOROEN
27015,2,AALBORG
27016,1,AALBORG
27019,,SKAGEN
27020,,THYBOROEN
27021,,SKAGEN
27025,6,AALBORG
27026,,THYBOROEN
27027,7,AALBORG
27028,,THYBOROEN
27029,5,AALBORG
27030,,COPENHAGEN KASTRUP
27032,,COPENHAGEN KASTRUP
27037,,SKAGEN
27037,,THYBOROEN
27037,1,AALBORG
27039,,SKAGEN
27042,,COPENHAGEN KASTRUP
27042,,SKAGEN
27042,6,AALBORG
27043,,SKAGEN
27044,,THYBOROEN
27047,,COPENHAGEN KASTRUP
27039,,THYBOROEN
27044,,SKAGEN
27045,,SKAGEN
27046,,THYBOROEN
27053,,SKAGEN
27058,,COPENHAGEN KASTRUP
27062,7,AALBORG
27064,5,AALBORG
27066,,THYBOROEN
27067,,COPENHAGEN KASTRUP
27068,,SKAGEN
27069,,THYBOROEN
27071,,SKAGEN
27075,6,AALBORG
27076,,COPENHAGEN KASTRUP
27077,,THYBOROEN
27077,4,AALBORG
27078,,COPENHAGEN KASTRUP
27080,,THYBOROEN
27084,7,AALBORG
27087,,SKAGEN
27088,,SKAGEN
27088,4,AALBORG
27089,,THYBOROEN
27089,3,AALBORG
27092,,THYBOROEN
27092,4,AALBORG
27093,5,AALBORG
27100,,SKAGEN
27049,,COPENHAGEN KASTRUP
27054,,SKAGEN
27055,6,AALBORG
27059,,SKAGEN
27060,,THYBOROEN
27062,,COPENHAGEN KASTRUP
27064,,COPENHAGEN KASTRUP
27065,,THYBOROEN
27067,,THYBOROEN
27067,1,AALBORG
27069,,COPENHAGEN KASTRUP
27072,,SKAGEN
27073,,THYBOROEN
27075,,THYBOROEN
27079,,COPENHAGEN KASTRUP
27081,,COPENHAGEN KASTRUP
27082,,COPENHAGEN KASTRUP
27090,,SKAGEN
27094,,THYBOROEN
27094,3,AALBORG
27096,,COPENHAGEN KASTRUP
27097,4,AALBORG
27098,,COPENHAGEN KASTRUP
27099,4,AALBORG
27103,,SKAGEN
27105,,SKAGEN
27107,10,AALBORG
27108,,SKAGEN
26665,1,AALBORG
26674,3,AALBORG
26681,,SKAGEN
26682,2,AALBORG
26683,,COPENHAGEN KASTRUP
26684,,SKAGEN
26685,,COPENHAGEN KASTRUP
26690,,SKAGEN
26692,,THYBOROEN
26693,,SKAGEN
26694,,COPENHAGEN KASTRUP
26695,,THYBOROEN
26697,6,AALBORG
26698,,THYBOROEN
27008,,SKAGEN
27010,5,AALBORG
27012,,THYBOROEN
27017,,THYBOROEN
27018,,COPENHAGEN KASTRUP
27025,,COPENHAGEN KASTRUP
27026,,SKAGEN
27036,,COPENHAGEN KASTRUP
27038,,SKAGEN
27040,,THYBOROEN
27044,8,AALBORG
27046,4,AALBORG
27047,,SKAGEN
27050,,COPENHAGEN KASTRUP
27051,,SKAGEN
27052,,THYBOROEN
27059,,THYBOROEN
27060,5,AALBORG
27061,,COPENHAGEN KASTRUP
27063,7,AALBORG
27068,,THYBOROEN
27069,,SKAGEN
27070,,COPENHAGEN KASTRUP
27075,,COPENHAGEN KASTRUP
27076,,SKAGEN
27078,3,AALBORG
27079,,THYBOROEN
27080,,COPENHAGEN KASTRUP
26701,,COPENHAGEN KASTRUP
26702,,COPENHAGEN KASTRUP
26705,,COPENHAGEN KASTRUP
26706,,THYBOROEN
26706,4,AALBORG
26710,,SKAGEN
26711,,THYBOROEN
26715,,THYBOROEN
26716,,SKAGEN
26717,7,AALBORG
26725,,SKAGEN
26726,,COPENHAGEN KASTRUP
26726,,SKAGEN
26727,4,AALBORG
26733,8,AALBORG
26735,8,AALBORG
26737,,THYBOROEN
26739,,THYBOROEN
26740,8,AALBORG
26741,,SKAGEN
26742,8,AALBORG
26743,,SKAGEN
26748,,SKAGEN
26749,,COPENHAGEN KASTRUP
26750,,SKAGEN
26751,,THYBOROEN
26756,,COPENHAGEN KASTRUP
26762,,THYBOROEN
26764,,THYBOROEN
26765,,THYBOROEN
26768,,COPENHAGEN KASTRUP
26771,,THYBOROEN
26771,9,AALBORG
26773,,THYBOROEN
26774,,SKAGEN
26775,,COPENHAGEN KASTRUP
26775,10,AALBORG
26776,15,AALBORG
26779,8,AALBORG
26781,,THYBOROEN
26783,,COPENHAGEN KASTRUP
26783,,SKAGEN
26784,,SKAGEN
26784,12,AALBORG
26789,,SKAGEN
26792,,COPENHAGEN KASTRUP
26792,12,AALBORG
26796,,THYBOROEN
26797,,COPENHAGEN KASTRUP
26797,11,AALBORG
26803,,THYBOROEN
26803,,SKAGEN
26807,,SKAGEN
26808,,COPENHAGEN KASTRUP
26819,,COPENHAGEN KASTRUP
26819,,SKAGEN
26820,,THYBOROEN
26826,,COPENHAGEN KASTRUP
26826,,THYBOROEN
26830,,THYBOROEN
26831,18,AALBORG
26832,,THYBOROEN
26835,21,AALBORG
26837,,THYBOROEN
26837,25,AALBORG
26839,,THYBOROEN
26841,,SKAGEN
26849,,COPENHAGEN KASTRUP
26850,,SKAGEN
26850,26,AALBORG
26851,,COPENHAGEN KASTRUP
26852,,SKAGEN
26853,,COPENHAGEN KASTRUP
26853,,THYBOROEN
26854,18,AALBORG
26858,,COPENHAGEN KASTRUP
26860,,COPENHAGEN KASTRUP
26863,,COPENHAGEN KASTRUP
26864,,THYBOROEN
26866,,THYBOROEN
26870,18,AALBORG
26871,,THYBOROEN
26872,,SKAGEN
26873,,THYBOROEN
26875,,SKAGEN
26877,,SKAGEN
26880,,COPENHAGEN KASTRUP
26883,,THYBOROEN
26885,,COPENHAGEN KASTRUP
26885,,SKAGEN
26886,18,AALBORG
26891,28,AALBORG
26892,,COPENHAGEN KASTRUP
26894,,COPENHAGEN KASTRUP
26894,,SKAGEN
26898,,THYBOROEN
26899,16,AALBORG
26905,,THYBOROEN
26906,,THYBOROEN
26907,,COPENHAGEN KASTRUP
26909,,SKAGEN
26910,,THYBOROEN
26916,,SKAGEN
26917,,COPENHAGEN KASTRUP
26918,,SKAGEN
26919,,COPENHAGEN KASTRUP
26924,,COPENHAGEN KASTRUP
26927,15,AALBORG
26929,,SKAGEN
26929,,COPENHAGEN KASTRUP
26929,13,AALBORG
26932,,SKAGEN
26933,,SKAGEN
26933,13,AALBORG
26934,,COPENHAGEN KASTRUP
26935,,COPENHAGEN KASTRUP
26939,,THYBOROEN
26941,,SKAGEN
26945,,COPENHAGEN KASTRUP
26946,12,AALBORG
26947,,THYBOROEN
26949,,COPENHAGEN KASTRUP
26950,,SKAGEN
26951,,COPENHAGEN KASTRUP
26952,,SKAGEN
26953,,COPENHAGEN KASTRUP
26953,9,AALBORG
26956,,THYBOROEN
26960,,COPENHAGEN KASTRUP
26964,10,AALBORG
26967,,THYBOROEN
26971,,THYBOROEN
26972,,THYBOROEN
26973,,COPENHAGEN KASTRUP
26975,,SKAGEN
26975,,THYBOROEN
26977,,SKAGEN
26978,9,AALBORG
26979,8,AALBORG
26980,,COPENHAGEN KASTRUP
26980,7,AALBORG
26981,,THYBOROEN
26984,,THYBOROEN
26985,,THYBOROEN
26986,,THYBOROEN
26987,6,AALBORG
26990,8,AALBORG
26994,,COPENHAGEN KASTRUP
26996,-1,AALBORG
27000,,COPENHAGEN KASTRUP
27001,,COPENHAGEN KASTRUP
27001,8,AALBORG
27003,,THYBOROEN
27005,1,AALBORG
27007,,SKAGEN
27008,,THYBOROEN
27008,4,AALBORG
27009,,SKAGEN
27009,,COPENHAGEN KASTRUP
27011,,COPENHAGEN KASTRUP
27011,,THYBOROEN
27012,,COPENHAGEN KASTRUP
27016,,SKAGEN
27017,,COPENHAGEN KASTRUP
27019,,COPENHAGEN KASTRUP
27019,1,AALBORG
27023,,THYBOROEN
27026,,COPENHAGEN KASTRUP
27028,,COPENHAGEN KASTRUP
27028,,SKAGEN
27029,,SKAGEN
27031,0,AALBORG
27032,,THYBOROEN
27032,1,AALBORG
27033,,SKAGEN
27041,,THYBOROEN
27044,,COPENHAGEN KASTRUP
27047,7,AALBORG
27048,,THYBOROEN
27049,,THYBOROEN
27049,8,AALBORG
27050,,SKAGEN
27050,5,AALBORG
27051,,COPENHAGEN KASTRUP
27052,,SKAGEN
27053,,COPENHAGEN KASTRUP
27053,6,AALBORG
27056,,SKAGEN
27057,,THYBOROEN
27057,,SKAGEN
27060,,COPENHAGEN KASTRUP
27061,,SKAGEN
27071,,COPENHAGEN KASTRUP
27074,4,AALBORG
27075,,SKAGEN
27079,5,AALBORG
27080,4,AALBORG
27081,8,AALBORG
27083,,SKAGEN
27086,,COPENHAGEN KASTRUP
27090,,THYBOROEN
27090,3,AALBORG
27091,,THYBOROEN
27093,,COPENHAGEN KASTRUP
27094,,SKAGEN
27095,4,AALBORG
27097,,THYBOROEN
27098,6,AALBORG
27100,,COPENHAGEN KASTRUP
27101,,SKAGEN
27104,,THYBOROEN
27108,,THYBOROEN
27111,,COPENHAGEN KASTRUP
27112,7,AALBORG
27115,,THYBOROEN
27116,11,AALBORG
27118,,COPENHAGEN KASTRUP
27119,,SKAGEN
27122,,THYBOROEN
27125,,COPENHAGEN KASTRUP
27126,,SKAGEN
27129,,THYBOROEN
27133,,SKAGEN
27133,,THYBOROEN
27101,,COPENHAGEN KASTRUP
27102,,SKAGEN
27103,,COPENHAGEN KASTRUP
27110,,COPENHAGEN KASTRUP
27110,,THYBOROEN
27114,,THYBOROEN
27115,9,AALBORG
27116,,THYBOROEN
27120,11,AALBORG
27121,,THYBOROEN
27121,11,AALBORG
27123,,THYBOROEN
27123,13,AALBORG
27125,,SKAGEN
27127,,SKAGEN
27133,,COPENHAGEN KASTRUP
27134,,SKAGEN
27135,,COPENHAGEN KASTRUP
27136,,SKAGEN
27142,,COPENHAGEN KASTRUP
27144,,COPENHAGEN KASTRUP
27146,,THYBOROEN
27148,,THYBOROEN
27149,18,AALBORG
27151,15,AALBORG
27154,,SKAGEN
27154,9,AALBORG
27155,,THYBOROEN
27091,,COPENHAGEN KASTRUP
27091,4,AALBORG
27093,,SKAGEN
27095,,SKAGEN
27096,,SKAGEN
27096,2,AALBORG
27102,,THYBOROEN
27102,7,AALBORG
27103,,THYBOROEN
27103,6,AALBORG
27105,,COPENHAGEN KASTRUP
27105,7,AALBORG
27107,,SKAGEN
27109,,THYBOROEN
27113,,SKAGEN
27114,,SKAGEN
27117,,THYBOROEN
27120,,THYBOROEN
27122,14,AALBORG
27123,,COPENHAGEN KASTRUP
27124,,COPENHAGEN KASTRUP
27126,20,AALBORG
27128,,SKAGEN
27131,,SKAGEN
27132,,SKAGEN
27134,,THYBOROEN
27135,,THYBOROEN
27137,,COPENHAGEN KASTRUP
27138,,COPENHAGEN KASTRUP
27083,,COPENHAGEN KASTRUP
27084,,SKAGEN
27085,,COPENHAGEN KASTRUP
27085,,THYBOROEN
27085,6,AALBORG
27086,,SKAGEN
27091,,SKAGEN
27092,,COPENHAGEN KASTRUP
27094,,COPENHAGEN KASTRUP
27096,,THYBOROEN
27098,,THYBOROEN
27106,,COPENHAGEN KASTRUP
27108,,COPENHAGEN KASTRUP
27111,,SKAGEN
27111,7,AALBORG
27116,,SKAGEN
27117,,COPENHAGEN KASTRUP
27117,11,AALBORG
27118,,SKAGEN
27119,,COPENHAGEN KASTRUP
27126,,COPENHAGEN KASTRUP
27128,,COPENHAGEN KASTRUP
27130,,THYBOROEN
27132,,THYBOROEN
27132,11,AALBORG
27139,,THYBOROEN
27140,17,AALBORG
27111,,THYBOROEN
27113,,COPENHAGEN KASTRUP
27115,,COPENHAGEN KASTRUP
27118,13,AALBORG
27119,12,AALBORG
27120,,SKAGEN
27122,,SKAGEN
27125,20,AALBORG
27126,,THYBOROEN
27128,,THYBOROEN
27130,,COPENHAGEN KASTRUP
27132,,COPENHAGEN KASTRUP
27137,,SKAGEN
27139,,SKAGEN
27143,,THYBOROEN
27145,,THYBOROEN
27147,,COPENHAGEN KASTRUP
27147,13,AALBORG
27149,,COPENHAGEN KASTRUP
27156,,SKAGEN
27160,,THYBOROEN
27162,,THYBOROEN
27164,,COPENHAGEN KASTRUP
27166,,COPENHAGEN KASTRUP
27167,21,AALBORG
27171,,SKAGEN
27173,,SKAGEN
27175,,THYBOROEN
27080,,SKAGEN
27081,,THYBOROEN
27083,,THYBOROEN
27083,8,AALBORG
27086,,THYBOROEN
27087,,THYBOROEN
27089,,COPENHAGEN KASTRUP
27090,,COPENHAGEN KASTRUP
27092,,SKAGEN
27097,,SKAGEN
27098,,SKAGEN
27100,,THYBOROEN
27101,,THYBOROEN
27105,,THYBOROEN
27106,,THYBOROEN
27106,,SKAGEN
27106,5,AALBORG
27107,,COPENHAGEN KASTRUP
27108,9,AALBORG
27109,,SKAGEN
27112,,SKAGEN
27115,,SKAGEN
27118,,THYBOROEN
27119,,THYBOROEN
27121,,COPENHAGEN KASTRUP
27122,,COPENHAGEN KASTRUP
27128,17,AALBORG
27129,,SKAGEN
27130,,SKAGEN
27063,,COPENHAGEN KASTRUP
27064,,THYBOROEN
27065,,COPENHAGEN KASTRUP
27065,,SKAGEN
27068,,COPENHAGEN KASTRUP
27068,3,AALBORG
27070,,SKAGEN
27073,,SKAGEN
27076,,THYBOROEN
27077,,SKAGEN
27078,,THYBOROEN
27089,,SKAGEN
27095,,THYBOROEN
27097,,COPENHAGEN KASTRUP
27099,,COPENHAGEN KASTRUP
27101,7,AALBORG
27104,,SKAGEN
27104,6,AALBORG
27109,5,AALBORG
27110,8,AALBORG
27112,,COPENHAGEN KASTRUP
27112,,THYBOROEN
27113,8,AALBORG
27114,,COPENHAGEN KASTRUP
27114,9,AALBORG
27116,,COPENHAGEN KASTRUP
27121,,SKAGEN
27123,,SKAGEN
27117,,SKAGEN
27120,,COPENHAGEN KASTRUP
27124,,SKAGEN
27124,,THYBOROEN
27124,18,AALBORG
27127,,COPENHAGEN KASTRUP
27131,,THYBOROEN
27134,,COPENHAGEN KASTRUP
27135,,SKAGEN
27138,,THYBOROEN
27141,15,AALBORG
27142,,SKAGEN
27142,14,AALBORG
27144,10,AALBORG
27145,,COPENHAGEN KASTRUP
27149,,SKAGEN
27149,,THYBOROEN
27150,14,AALBORG
27152,,COPENHAGEN KASTRUP
27153,,SKAGEN
27156,,THYBOROEN
27159,,COPENHAGEN KASTRUP
27160,,SKAGEN
27163,,THYBOROEN
27167,,SKAGEN
27174,,SKAGEN
27174,,THYBOROEN
27178,,SKAGEN
27134,12,AALBORG
27136,,COPENHAGEN KASTRUP
27138,12,AALBORG
27140,,THYBOROEN
27143,,COPENHAGEN KASTRUP
27144,,SKAGEN
27147,,THYBOROEN
27148,16,AALBORG
27150,,COPENHAGEN KASTRUP
27151,,SKAGEN
27152,,SKAGEN
27152,,THYBOROEN
27152,8,AALBORG
27154,,THYBOROEN
27155,,COPENHAGEN KASTRUP
27158,,SKAGEN
27158,,THYBOROEN
27158,16,AALBORG
27161,,COPENHAGEN KASTRUP
27161,13,AALBORG
27163,17,AALBORG
27164,18,AALBORG
27165,,THYBOROEN
27166,15,AALBORG
27168,,COPENHAGEN KASTRUP
27172,,THYBOROEN
27172,17,AALBORG
27175,,COPENHAGEN KASTRUP
27131,6,AALBORG
27135,14,AALBORG
27136,,THYBOROEN
27136,15,AALBORG
27137,,THYBOROEN
27137,16,AALBORG
27139,,COPENHAGEN KASTRUP
27140,,COPENHAGEN KASTRUP
27143,13,AALBORG
27147,,SKAGEN
27148,,SKAGEN
27150,,THYBOROEN
27154,,COPENHAGEN KASTRUP
27155,9,AALBORG
27157,,COPENHAGEN KASTRUP
27162,,SKAGEN
27165,,SKAGEN
27168,,THYBOROEN
27171,,COPENHAGEN KASTRUP
27172,,COPENHAGEN KASTRUP
27176,15,AALBORG
27178,,THYBOROEN
27180,,SKAGEN
27183,,SKAGEN
27184,13,AALBORG
27187,,COPENHAGEN KASTRUP
27187,14,AALBORG
27188,,THYBOROEN
27139,16,AALBORG
27141,,COPENHAGEN KASTRUP
27145,,SKAGEN
27145,11,AALBORG
27146,,SKAGEN
27146,10,AALBORG
27153,,THYBOROEN
27156,,COPENHAGEN KASTRUP
27157,16,AALBORG
27163,,SKAGEN
27164,,SKAGEN
27165,17,AALBORG
27167,,THYBOROEN
27169,,THYBOROEN
27170,,THYBOROEN
27171,14,AALBORG
27173,,COPENHAGEN KASTRUP
27174,,COPENHAGEN KASTRUP
27174,19,AALBORG
27176,,SKAGEN
27181,,SKAGEN
27182,,SKAGEN
27182,15,AALBORG
27184,,THYBOROEN
27185,,THYBOROEN
27187,,THYBOROEN
27189,,THYBOROEN
27192,,THYBOROEN
27195,,SKAGEN
27175,13,AALBORG
27177,,THYBOROEN
27177,,SKAGEN
27177,14,AALBORG
27179,,COPENHAGEN KASTRUP
27180,15,AALBORG
27181,,COPENHAGEN KASTRUP
27182,,COPENHAGEN KASTRUP
27183,,THYBOROEN
27188,,SKAGEN
27190,,SKAGEN
27190,,COPENHAGEN KASTRUP
27193,23,AALBORG
27194,,THYBOROEN
27196,,COPENHAGEN KASTRUP
27198,,COPENHAGEN KASTRUP
27198,22,AALBORG
27199,16,AALBORG
27205,,SKAGEN
27207,,SKAGEN
27209,,THYBOROEN
27211,,THYBOROEN
27216,,COPENHAGEN KASTRUP
27217,22,AALBORG
27219,20,AALBORG
27220,,SKAGEN
27222,,SKAGEN
27223,21,AALBORG
27157,,THYBOROEN
27159,,SKAGEN
27159,17,AALBORG
27160,11,AALBORG
27161,,SKAGEN
27162,14,AALBORG
27166,,SKAGEN
27167,,COPENHAGEN KASTRUP
27168,,SKAGEN
27169,,COPENHAGEN KASTRUP
27169,12,AALBORG
27176,,COPENHAGEN KASTRUP
27180,,THYBOROEN
27182,,THYBOROEN
27183,15,AALBORG
27184,,COPENHAGEN KASTRUP
27190,13,AALBORG
27191,,SKAGEN
27193,,SKAGEN
27198,,SKAGEN
27200,,SKAGEN
27201,,COPENHAGEN KASTRUP
27202,,SKAGEN
27202,26,AALBORG
27203,,COPENHAGEN KASTRUP
27206,18,AALBORG
27210,,COPENHAGEN KASTRUP
27212,,COPENHAGEN KASTRUP
27141,,SKAGEN
27141,,THYBOROEN
27143,,SKAGEN
27150,,SKAGEN
27151,,THYBOROEN
27151,,COPENHAGEN KASTRUP
27153,,COPENHAGEN KASTRUP
27153,8,AALBORG
27156,15,AALBORG
27158,,COPENHAGEN KASTRUP
27160,,COPENHAGEN KASTRUP
27162,,COPENHAGEN KASTRUP
27164,,THYBOROEN
27166,,THYBOROEN
27168,22,AALBORG
27169,,SKAGEN
27170,,COPENHAGEN KASTRUP
27171,,THYBOROEN
27173,,THYBOROEN
27173,22,AALBORG
27175,,SKAGEN
27177,,COPENHAGEN KASTRUP
27181,18,AALBORG
27183,,COPENHAGEN KASTRUP
27184,,SKAGEN
27185,,COPENHAGEN KASTRUP
27192,,COPENHAGEN KASTRUP
27125,,THYBOROEN
27127,,THYBOROEN
27127,20,AALBORG
27129,,COPENHAGEN KASTRUP
27129,16,AALBORG
27130,4,AALBORG
27131,,COPENHAGEN KASTRUP
27133,9,AALBORG
27138,,SKAGEN
27140,,SKAGEN
27142,,THYBOROEN
27144,,THYBOROEN
27146,,COPENHAGEN KASTRUP
27148,,COPENHAGEN KASTRUP
27155,,SKAGEN
27157,,SKAGEN
27159,,THYBOROEN
27161,,THYBOROEN
27163,,COPENHAGEN KASTRUP
27165,,COPENHAGEN KASTRUP
27170,,SKAGEN
27170,15,AALBORG
27172,,SKAGEN
27176,,THYBOROEN
27178,12,AALBORG
27179,,THYBOROEN
27180,,COPENHAGEN KASTRUP
27185,16,AALBORG
27181,,THYBOROEN
27185,,SKAGEN
27186,,SKAGEN
27186,17,AALBORG
27188,14,AALBORG
27189,14,AALBORG
27191,,THYBOROEN
27192,,SKAGEN
27194,,COPENHAGEN KASTRUP
27195,,COPENHAGEN KASTRUP
27197,,THYBOROEN
27199,,THYBOROEN
27203,,SKAGEN
27206,,THYBOROEN
27207,18,AALBORG
