id,tipo,clasificacion,descripcionresumida,responsable,calle,altura,letra,bis,coordenadax,coordenaday,GEOJSON
74633,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,MELIAN JOSE,4751,,0,5438312.48,6349832.44,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660030, -32.992712 ] } }"
74634,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,MITRE GENERAL BARTOLOME,4871,,0,5439205.32,6349650.8,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650489, -32.994400 ] } }"
74635,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,OCAMPO,51,,1,5441367.24,6352431.26,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.627181, -32.969449 ] } }"
74636,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,PARAGUAY,5350,,0,5438785.36,6349081.55,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655020, -32.999509 ] } }"
74638,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,PUEYRREDON JUAN MARTIN DE,4851,,0,5437445.12,6349671.59,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.669320, -32.994113 ] } }"
74639,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,REGIMIENTO 11,851,,0,5439463.08,6349153.94,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647764, -32.998894 ] } }"
74642,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,RODRIGUEZ MARTIN,4650,,0,5437273.99,6349901.16,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.671136, -32.992033 ] } }"
74645,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,SANCHEZ DE BUSTAMANTE TEO,1350,,0,5439008.95,6348814.39,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652646, -33.001930 ] } }"
74658,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,AGNETA TTE. ALFREDO,2450,,0,5434611.77,6353756.86,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.699344, -32.957114 ] } }"
74679,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,AVELLANEDA NICOLAS,6550,,0,5435565.38,6347413.01,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.689590, -33.014367 ] } }"
74650,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,VIRASORO GRAL. BENJAMIN,251,,1,5441532.28,6351998.97,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.625443, -32.973356 ] } }"
74668,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,AMEGHINO FLORENTINO,950,,0,5439563.23,6350442.38,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646608, -32.987283 ] } }"
74652,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SARMIENTO DOMINGO FAUSTINO ,4650,,0,5439290.70788116,6349990.61780119,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649553, -32.991341 ] } }"
74653,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ANDRADE OLEGARIO VICTOR,1050,,0,5439387.48,6349506.83,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.648550, -32.995708 ] } }"
74654,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SALVA MALQUIADES ,5651,,0,5440184.5173184,6348789.08569917,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.640069, -33.002224 ] } }"
74655,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,2020,5850,,0,5435736.42,6348390.2,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.687692, -33.005567 ] } }"
74657,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,ACOYTE,1450,,0,5438918.83,6347765.86,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653680, -33.011379 ] } }"
74661,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública-Metálico Verde Trasera,Lime,ALDAO CAMILO,1951,,0,5434976.97,6354423.75,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.695391, -32.951123 ] } }"
74660,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,BARRA FEDERICO DE LA,2150,,0,5433946.83,6354123.52,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.706429, -32.953768 ] } }"
74665,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,ALVEAR  GRAL. CARLOS MARIA,3551,,0,5438063.67,6351734.93,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662563, -32.975545 ] } }"
74666,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,ALVEAR  GRAL. CARLOS MARIA,4551,C,0,5437744.75,6350201.94,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.666079, -32.989349 ] } }"
74672,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,ANCHORENA TOMAS DE,1950,,0,5438182.71,6349244.96,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661458, -32.998002 ] } }"
74662,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,ALEM LEANDRO N,3951,,0,5440423.77,6350710.59,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.637384, -32.984912 ] } }"
74671,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,AMENABAR JOSE DE,2351,,0,5438123.68,6352433.92,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661875, -32.969246 ] } }"
74685,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BARBOSA RUI,720,,0,5439708.42,6348361.2,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.645191, -33.006055 ] } }"
74683,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BALCARCE,5250,,0,5437973.76,6349157.66,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663699, -32.998777 ] } }"
74692,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,BOLONIA,4550,C,0,5437525.11,6350248.71,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668425, -32.988914 ] } }"
74698,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,SANTIAGO,3450,,0,5437932.47,6351891.12,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663956, -32.974129 ] } }"
74699,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,SANTIAGO,4550,C,0,5437588.86,6350235.52,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667744, -32.989037 ] } }"
74687,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BERNARDI CONSCRIPTO,6050,,0,5439637.42,6348286.02,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.645956, -33.006729 ] } }"
74702,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,CALLAO,2651,,0,5437787.31,6352977.71,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.665436, -32.964324 ] } }"
74693,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BUENOS AIRES,5951,,0,5439759.36,6348399.12,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.644643, -33.005716 ] } }"
74696,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,CABILDO,971,,0,5439286.14,6348199.41,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649720, -33.007491 ] } }"
74703,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,CAMPBELL,1951,,0,5433861.7,6354380.6,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.707321, -32.951445 ] } }"
74706,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,CARNOT NICOLAS SADI,6050,,0,5439378.79,6348274.83,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.648724, -33.006816 ] } }"
74691,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,BLANDENGUES,880,,0,5439464.14,6347495.58,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647862, -33.013846 ] } }"
74715,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública-Metálico Verde Trasera,Lime,CERRITO,5351,,0,5434903.95,6354212.23,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.696187, -32.953025 ] } }"
74713,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,CENTENO CRNEL. DAMASO,550,,0,5440170.04,6350583.23,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.640107, -32.986046 ] } }"
74694,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BUENOS AIRES,4251,,0,5439934.92,6350415.56,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.642633, -32.987545 ] } }"
74689,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BIEDMA CRNEL. MANUEL,1551,,0,5438935.23,6351204.85,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653276, -32.980373 ] } }"
74684,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BALCARCE,4550,A,0,5438024.82,6350411.53,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663068, -32.987475 ] } }"
74686,Contenedor en vía pública,Plástico Gris Trasera,Contenedor en vía pública - Plastico Gris / Negro Trasera,Lime,BATLLE Y ORDOÑEZ JOSE,2450,,0,5437566.28,6347984.77,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668139, -33.009329 ] } }"
74688,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,BIEDMA CRNEL. MANUEL,2851,,0,5437288.06,6351543.96,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670873, -32.977223 ] } }"
74680,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,AYACUCHO BATALLA DE,3751,,0,5440591.38,6350945.6,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.635576, -32.982802 ] } }"
74718,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,SAAVEDRA CORNELIO,2250,,0,5438121.85,6351800.84,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661937, -32.974954 ] } }"
119589,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,ITALIA,3489,,0,5438713.08026909,6351678.04699484,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655621, -32.976095 ] } }"
119587,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,ITALIA,3277,,0,5438769.01288812,6351949.06042935,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655004, -32.973654 ] } }"
74720,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,COCAIGNE PEDRO EUGENIO,5551,,0,5434690.92,6353619.49,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.698507, -32.958357 ] } }"
74729,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,COULIN DR. ROQUE F,2351,,0,5437670.85,6350269.66,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.666865, -32.988734 ] } }"
74700,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,CAFFERATA JUAN MANUEL,3150,,0,5436609.83,6352562.13,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.678058, -32.968003 ] } }"
74733,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,2019,3750,,0,5435801.05,6348314.88,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.687005, -33.006250 ] } }"
74738,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,DORREGO MANUEL,5950,,0,5438275.22,6348269.21,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660533, -33.006805 ] } }"
74734,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,DE LA QUINTANA HILARION,1651,,0,5438593.83,6348869.29,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657084, -33.001412 ] } }"
119583,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,ITALIA,3091,,0,5438818.36721148,6352187.32593501,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654460, -32.971509 ] } }"
119584,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,ITALIA,3185,,0,5438792.80149563,6352065.53170402,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654742, -32.972605 ] } }"
74722,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,COCHABAMBA,6550,,0,5433570.82,6354584.04,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.710417, -32.949593 ] } }"
74781,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,LA PAZ,5751,,0,5434444.03,6353928.99,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.701126, -32.955552 ] } }"
74758,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública-Metálico Verde Trasera,Lime,FUNES PEDRO LINO,1750,,0,5434450.66,6354665.1,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.701003, -32.948915 ] } }"
74743,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,NUESTRA SRA DEL ROSARIO,1650,,0,5438591.01,6349004.84,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657105, -33.000190 ] } }"
74749,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,MORENO MARIANO ,5651,,0,5438154.79237181,6348703.61604509,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661793, -33.002881 ] } }"
74762,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,GABOTO SEBASTIAN,2750,,0,5437611.37,6352436.71,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667354, -32.969192 ] } }"
